slug,timestamp,open,high,low,close,volume,quote_volume
btc-updown-15m-1767660300,1767661139,93810.34,93810.34,93810.34,93810.34,0.00023,21.5763782
btc-updown-15m-1767660300,1767661140,93810.34,93810.35,93810.34,93810.34,0.00124,116.3248308
btc-updown-15m-1767660300,1767661141,93810.34,93810.34,93810.34,93810.34,0.06118,5739.3166012
btc-updown-15m-1767660300,1767661142,93810.34,93810.34,93810.34,93810.34,0.0,0.0
btc-updown-15m-1767660300,1767661143,93810.34,93810.35,93810.34,93810.35,0.09432,8848.1921969
btc-updown-15m-1767660300,1767661144,93810.35,93810.35,93810.35,93810.35,0.00539,505.6377865
btc-updown-15m-1767660300,1767661145,93810.34,93810.34,93810.34,93810.34,0.00277,259.8546418
btc-updown-15m-1767660300,1767661146,93810.34,93810.34,93810.34,93810.34,0.05601,5254.3171434
btc-updown-15m-1767660300,1767661147,93810.34,93810.34,93810.34,93810.34,0.0,0.0
btc-updown-15m-1767660300,1767661148,93810.34,93810.35,93810.34,93810.35,0.00763,715.7729655
btc-updown-15m-1767660300,1767661149,93810.35,93810.35,93810.34,93810.35,0.00448,420.2703671
btc-updown-15m-1767660300,1767661150,93810.35,93810.35,93810.34,93810.34,0.00345,323.645698
btc-updown-15m-1767660300,1767661151,93810.35,93810.35,93810.35,93810.35,0.00805,755.1733175
btc-updown-15m-1767660300,1767661152,93810.35,93810.35,93810.35,93810.35,0.01534,1439.050769
btc-updown-15m-1767660300,1767661153,93810.35,93810.35,93810.35,93810.35,0.0,0.0
btc-updown-15m-1767660300,1767661154,93810.35,93810.35,93810.34,93810.35,0.08542,8013.2800964
btc-updown-15m-1767660300,1767661155,93810.35,93810.35,93810.35,93810.35,0.0001,9.381035
btc-updown-15m-1767660300,1767661156,93810.35,93810.35,93810.35,93810.35,0.00022,20.638277
btc-updown-15m-1767660300,1767661157,93810.35,93810.35,93810.35,93810.35,0.0,0.0
btc-updown-15m-1767660300,1767661158,93810.34,93810.34,93810.34,93810.34,0.00026,24.3906884
btc-updown-15m-1767660300,1767661159,93810.34,93810.35,93810.34,93810.35,0.00547,513.1426109
btc-updown-15m-1767660300,1767661160,93810.35,93810.35,93810.34,93810.34,0.01025,961.5560868
btc-updown-15m-1767660300,1767661161,93810.34,93810.35,93810.34,93810.35,0.07164,6720.5727873
btc-updown-15m-1767660300,1767661162,93810.35,93810.35,93810.35,93810.35,0.0,0.0
btc-updown-15m-1767660300,1767661163,93810.35,93810.35,93810.35,93810.35,0.00452,424.022782
btc-updown-15m-1767660300,1767661164,93810.35,93810.35,93810.34,93810.35,0.00448,420.2703674
btc-updown-15m-1767660300,1767661165,93810.34,93810.34,93810.34,93810.34,0.00025,23.452585
btc-updown-15m-1767660300,1767661166,93810.34,93810.34,93810.34,93810.34,0.06723,6306.8691582
btc-updown-15m-1767660300,1767661167,93810.34,93810.35,93810.34,93810.35,0.00148,138.8393132
btc-updown-15m-1767660300,1767661168,93810.35,93810.35,93810.35,93810.35,0.00503,471.8660605
btc-updown-15m-1767660300,1767661169,93810.35,93810.35,93810.34,93810.35,0.0065,609.7672699
btc-updown-15m-1767660300,1767661170,93810.35,93810.35,93810.34,93810.35,0.00877,822.7167662
btc-updown-15m-1767660300,1767661171,93810.35,93810.35,93810.34,93810.34,0.06394,5998.2332484
btc-updown-15m-1767660300,1767661172,93810.34,93810.34,93810.34,93810.34,0.00489,458.7325626
btc-updown-15m-1767660300,1767661173,93810.35,93810.35,93810.35,93810.35,0.00898,842.416943
btc-updown-15m-1767660300,1767661174,93810.34,93810.35,93810.34,93810.34,0.00285,267.3594908
btc-updown-15m-1767660300,1767661175,93810.35,93810.35,93810.35,93810.35,0.00602,564.738307
btc-updown-15m-1767660300,1767661176,93810.35,93810.35,93810.35,93810.35,0.00322,302.069327
btc-updown-15m-1767660300,1767661177,93810.35,93810.35,93810.35,93810.35,0.00544,510.328304
btc-updown-15m-1767660300,1767661178,93810.35,93810.35,93810.35,93810.35,0.00279,261.7308765
btc-updown-15m-1767660300,1767661179,93810.35,93810.35,93810.34,93810.35,0.215,20169.22325
btc-updown-15m-1767660300,1767661180,93810.35,93810.35,93810.35,93810.35,0.00203,190.4350105
btc-updown-15m-1767660300,1767661181,93810.35,93810.35,93810.35,93810.35,0.01528,1433.422148
btc-updown-15m-1767660300,1767661182,93810.34,93810.35,93810.34,93810.35,0.00255,239.2163917
btc-updown-15m-1767660300,1767661183,93810.34,93810.35,93810.34,93810.35,0.00573,537.5332924
btc-updown-15m-1767660300,1767661184,93810.34,93810.34,93810.34,93810.34,0.00011,10.3191374
btc-updown-15m-1767660300,1767661185,93810.35,93810.35,93810.35,93810.35,0.00101,94.7484535
btc-updown-15m-1767660300,1767661186,93810.34,93810.35,93810.34,93810.35,0.06378,5983.2235166
btc-updown-15m-1767660300,1767661187,93810.35,93810.35,93810.35,93810.35,0.00271,254.2260485
btc-updown-15m-1767660300,1767661188,93810.35,93810.35,93810.34,93810.35,0.0163,1529.1087024
btc-updown-15m-1767660300,1767661189,93810.35,93810.35,93810.35,93810.35,0.01103,1034.7281605
btc-updown-15m-1767660300,1767661190,93810.35,93810.35,93810.35,93810.35,0.00056,52.533796
btc-updown-15m-1767660300,1767661191,93810.35,93810.35,93810.34,93810.34,0.08677,8139.9234228
btc-updown-15m-1767660300,1767661192,93810.35,93810.35,93810.34,93810.35,0.0024,225.1448357
btc-updown-15m-1767660300,1767661193,93810.35,93816.0,93810.35,93816.0,1.75314,164463.3018803
btc-updown-15m-1767660300,1767661194,93816.0,93818.0,93816.0,93817.99,0.03621,3397.0949178
btc-updown-15m-1767660300,1767661195,93818.0,93818.0,93817.99,93818.0,0.01816,1703.734876
btc-updown-15m-1767660300,1767661196,93817.99,93837.69,93817.99,93837.19,9.26785,869628.312544
btc-updown-15m-1767660300,1767661197,93837.18,93837.18,93837.17,93837.17,0.01268,1189.8553778
btc-updown-15m-1767660300,1767661198,93837.18,93837.18,93837.17,93837.17,0.2562,24041.0831263
btc-updown-15m-1767660300,1767661199,93837.17,93837.17,93816.7,93816.7,0.99981,93808.0375508
btc-updown-15m-1767660300,1767661200,93816.7,93816.71,93807.06,93807.06,0.21981,20620.610259
btc-updown-15m-1767660300,1767661201,93807.05,93807.06,93802.11,93802.11,0.18304,17170.2103695
btc-updown-15m-1767660300,1767661202,93802.12,93802.12,93801.03,93801.03,0.02214,2076.7752538
btc-updown-15m-1767660300,1767661203,93801.03,93801.03,93801.03,93801.03,0.01076,1009.2990828
btc-updown-15m-1767660300,1767661204,93801.03,93801.03,93801.02,93801.03,0.00116,108.8091848
btc-updown-15m-1767660300,1767661205,93801.03,93801.03,93801.02,93801.02,0.00057,53.4665819
btc-updown-15m-1767660300,1767661206,93801.03,93801.03,93801.02,93801.03,0.08235,7724.5141443
btc-updown-15m-1767660300,1767661207,93801.03,93801.03,93801.03,93801.03,0.00132,123.8173596
btc-updown-15m-1767660300,1767661208,93801.03,93801.03,93801.03,93801.03,0.00257,241.0686471
btc-updown-15m-1767660300,1767661209,93801.03,93801.03,93801.03,93801.03,0.00815,764.4783945
btc-updown-15m-1767660300,1767661210,93801.03,93801.03,93801.02,93801.02,0.00198,185.7260341
btc-updown-15m-1767660300,1767661211,93801.03,93801.03,93801.03,93801.03,0.02742,2572.0242426
btc-updown-15m-1767660300,1767661212,93801.03,93801.03,93801.03,93801.03,0.0407,3817.701921
btc-updown-15m-1767660300,1767661213,93801.02,93801.03,93801.02,93801.03,0.01374,1288.8261507
btc-updown-15m-1767660300,1767661214,93801.03,93801.03,93801.02,93801.02,0.00228,213.8663363
btc-updown-15m-1767660300,1767661215,93801.03,93801.03,93801.02,93801.02,0.02549,2390.9881682
btc-updown-15m-1767660300,1767661216,93801.02,93801.02,93801.02,93801.02,0.0001,9.380102
btc-updown-15m-1767660300,1767661217,93801.03,93801.03,93801.03,93801.03,0.00066,61.9086798
btc-updown-15m-1767660300,1767661218,93801.03,93801.03,93801.02,93801.02,0.01089,1021.4931101
btc-updown-15m-1767660300,1767661219,93801.03,93801.03,93801.03,93801.03,0.00103,96.6150609
btc-updown-15m-1767660300,1767661220,93801.02,93801.02,93801.02,93801.02,0.00046,43.1484692
btc-updown-15m-1767660300,1767661221,93801.03,93801.03,93801.02,93801.03,0.06769,6349.3911996
btc-updown-15m-1767660300,1767661222,93801.02,93801.03,93801.02,93801.03,0.23139,21704.6203206
btc-updown-15m-1767660300,1767661223,93801.03,93801.03,93801.03,93801.03,0.00052,48.7765356
btc-updown-15m-1767660300,1767661224,93801.02,93801.03,93801.02,93801.03,0.0038,356.4439116
btc-updown-15m-1767660300,1767661225,93801.03,93801.03,93801.03,93801.03,0.38269,35896.7161707
btc-updown-15m-1767660300,1767661226,93801.03,93801.03,93801.02,93801.03,0.0536,5027.7346766
btc-updown-15m-1767660300,1767661227,93801.03,93801.03,93801.02,93801.02,0.00475,445.5548833
btc-updown-15m-1767660300,1767661228,93801.03,93808.32,93801.03,93808.32,0.08951,8396.3626547
btc-updown-15m-1767660300,1767661229,93808.32,93810.78,93808.32,93810.78,0.08875,8325.6364228
btc-updown-15m-1767660300,1767661230,93810.78,93810.78,93810.78,93810.78,0.00029,27.2051262
btc-updown-15m-1767660300,1767661231,93810.77,93810.78,93810.77,93810.77,0.0706,6623.0404145
btc-updown-15m-1767660300,1767661232,93810.78,93810.78,93810.78,93810.78,7e-05,6.5667546
btc-updown-15m-1767660300,1767661233,93810.78,93810.78,93810.78,93810.78,0.00316,296.4420648
btc-updown-15m-1767660300,1767661234,93810.78,93810.78,93810.77,93810.78,0.04118,3863.1278138
btc-updown-15m-1767660300,1767661235,93810.78,93810.78,93810.77,93810.78,0.00267,250.4747713
btc-updown-15m-1767660300,1767661236,93810.78,93818.32,93810.78,93818.31,0.05334,5004.0169179
btc-updown-15m-1767660300,1767661237,93818.31,93818.32,93818.31,93818.32,0.00283,265.5058445
btc-updown-15m-1767660300,1767661238,93818.32,93818.32,93818.31,93818.31,0.02857,2680.3893954
btc-updown-15m-1767660300,1767661239,93818.32,93818.32,93818.32,93818.32,9e-05,8.4436488
btc-updown-15m-1767660300,1767661240,93818.32,93818.32,93818.32,93818.32,0.00011,10.3200152
btc-updown-15m-1767660300,1767661241,93818.32,93825.82,93818.32,93825.82,0.21637,20300.2587288
btc-updown-15m-1767660300,1767661242,93825.82,93825.82,93825.82,93825.82,0.00261,244.8853902
btc-updown-15m-1767660300,1767661243,93825.82,93825.82,93825.81,93825.82,0.0079,741.2239759
btc-updown-15m-1767660300,1767661244,93825.82,93825.82,93825.81,93825.82,0.02791,2618.6785485
btc-updown-15m-1767660300,1767661245,93825.81,93825.82,93825.81,93825.82,0.02371,2224.6099572
btc-updown-15m-1767660300,1767661246,93825.82,93827.66,93825.82,93827.66,0.09484,8898.580337
btc-updown-15m-1767660300,1767661247,93827.65,93829.17,93827.65,93829.17,0.14498,13603.1412056
btc-updown-15m-1767660300,1767661248,93829.17,93829.17,93829.17,93829.17,0.00602,564.8516034
btc-updown-15m-1767660300,1767661249,93829.17,93830.01,93829.17,93830.01,0.15607,14644.0378804
btc-updown-15m-1767660300,1767661250,93830.01,93840.0,93830.01,93839.99,0.2376,22295.4854397
btc-updown-15m-1767660300,1767661251,93840.0,93842.0,93840.0,93841.99,0.10624,9969.6573505
btc-updown-15m-1767660300,1767661252,93842.0,93844.0,93842.0,93843.99,0.01475,1384.1875115
btc-updown-15m-1767660300,1767661253,93844.0,93845.57,93844.0,93845.57,0.1651,15493.6471771
btc-updown-15m-1767660300,1767661254,93845.56,93846.99,93845.56,93846.98,0.02732,2563.891861
btc-updown-15m-1767660300,1767661255,93846.99,93846.99,93846.98,93846.98,0.00341,320.0182233
btc-updown-15m-1767660300,1767661256,93846.99,93846.99,93846.98,93846.98,0.05965,5597.9723576
btc-updown-15m-1767660300,1767661257,93846.99,93849.83,93846.98,93849.82,1.92985,181111.8192269
btc-updown-15m-1767660300,1767661258,93849.82,93849.82,93849.82,93849.82,0.00062,58.1868884
btc-updown-15m-1767660300,1767661259,93849.83,93849.83,93849.82,93849.83,0.00765,717.9511942
btc-updown-15m-1767660300,1767661260,93849.83,93881.27,93849.83,93881.27,5.30667,498065.1961621
btc-updown-15m-1767660300,1767661261,93881.27,93881.27,93871.87,93871.87,0.37238,34956.5719377
btc-updown-15m-1767660300,1767661262,93871.88,93871.88,93871.88,93871.88,0.00011,10.3259068
btc-updown-15m-1767660300,1767661263,93871.88,93871.88,93871.88,93871.88,0.05737,5385.4297556
btc-updown-15m-1767660300,1767661264,93871.87,93871.87,93864.3,93864.3,0.42362,39765.3163978
btc-updown-15m-1767660300,1767661265,93864.3,93864.3,93864.3,93864.3,0.00506,474.953358
btc-updown-15m-1767660300,1767661266,93864.29,93864.29,93864.29,93864.29,0.09064,8507.8592456
btc-updown-15m-1767660300,1767661267,93864.29,93864.3,93864.29,93864.3,0.11533,10825.368599
btc-updown-15m-1767660300,1767661268,93864.29,93870.75,93864.29,93870.75,4.36306,409541.7639672
btc-updown-15m-1767660300,1767661269,93870.75,93870.9,93870.74,93870.9,0.55794,52374.2478159
btc-updown-15m-1767660300,1767661270,93870.89,93870.89,93870.89,93870.89,0.91211,85620.5774779
btc-updown-15m-1767660300,1767661271,93870.9,93870.9,93870.89,93870.9,0.07799,7320.9907944
btc-updown-15m-1767660300,1767661272,93870.9,93875.56,93870.9,93875.56,0.028,2628.4447277
btc-updown-15m-1767660300,1767661273,93875.56,93875.56,93875.55,93875.55,0.00518,486.2753949
btc-updown-15m-1767660300,1767661274,93875.56,93882.5,93875.56,93882.5,0.07029,6598.7611142
btc-updown-15m-1767660300,1767661275,93882.5,93890.92,93882.5,93890.92,0.0789,7407.6994231
btc-updown-15m-1767660300,1767661276,93890.92,93894.28,93890.92,93894.28,0.26541,24919.692374
btc-updown-15m-1767660300,1767661277,93894.28,93894.28,93894.27,93894.27,0.06613,6209.2281982
btc-updown-15m-1767660300,1767661278,93894.28,93894.28,93894.28,93894.28,0.0111,1042.226508
btc-updown-15m-1767660300,1767661279,93894.28,93894.28,93894.27,93894.28,0.00525,492.9449692
btc-updown-15m-1767660300,1767661280,93894.28,93894.28,93894.27,93894.28,0.39422,37015.0027039
btc-updown-15m-1767660300,1767661281,93894.28,93900.0,93894.28,93900.0,2.85805,268355.1965613
btc-updown-15m-1767660300,1767661282,93900.0,93911.96,93900.0,93911.96,1.28218,120398.276206
btc-updown-15m-1767660300,1767661283,93911.96,93911.96,93911.95,93911.95,0.04369,4103.0135298
btc-updown-15m-1767660300,1767661284,93911.95,93930.0,93911.95,93930.0,3.45755,324723.0869495
btc-updown-15m-1767660300,1767661285,93930.0,93930.0,93929.99,93929.99,0.01259,1182.5785791
btc-updown-15m-1767660300,1767661286,93929.99,93929.99,93929.99,93929.99,0.09119,8565.4757881
btc-updown-15m-1767660300,1767661287,93929.99,93930.0,93915.92,93915.92,0.92066,86475.3875248
btc-updown-15m-1767660300,1767661288,93915.92,93915.92,93915.91,93915.91,0.02656,2494.4067056
btc-updown-15m-1767660300,1767661289,93915.92,93915.92,93915.91,93915.91,0.01021,958.8814432
btc-updown-15m-1767660300,1767661290,93915.92,93915.92,93915.91,93915.92,0.0646,6066.9684309
btc-updown-15m-1767660300,1767661291,93915.92,93915.92,93915.91,93915.91,0.03684,3459.862173
btc-updown-15m-1767660300,1767661292,93915.92,93915.92,93915.91,93915.91,0.01304,1224.6635764
btc-updown-15m-1767660300,1767661293,93915.91,93923.34,93915.91,93923.34,0.66862,62794.1360095
btc-updown-15m-1767660300,1767661294,93923.33,93923.34,93923.33,93923.34,0.0045,422.654987
btc-updown-15m-1767660300,1767661295,93923.34,93923.34,93923.34,93923.34,0.0,0.0
btc-updown-15m-1767660300,1767661296,93923.34,93923.34,93923.33,93923.34,0.18796,17653.8302769
btc-updown-15m-1767660300,1767661297,93923.34,93923.34,93923.34,93923.34,0.10349,9720.1264566
btc-updown-15m-1767660300,1767661298,93923.34,93923.34,93923.33,93923.33,0.01109,1041.609814
btc-updown-15m-1767660300,1767661299,93923.34,93923.34,93923.33,93923.34,0.04173,3919.4206444
btc-updown-15m-1767662100,1767662100,93917.31,93917.32,93917.31,93917.32,3.194,299971.91994
btc-updown-15m-1767662100,1767662101,93917.32,93923.32,93917.32,93923.31,0.0514,4827.3693189
btc-updown-15m-1767662100,1767662102,93923.31,93923.32,93923.31,93923.31,0.02553,2397.8622671
btc-updown-15m-1767662100,1767662103,93923.32,93923.41,93923.32,93923.4,0.05831,5476.6690043
btc-updown-15m-1767662100,1767662104,93923.41,93923.41,93923.4,93923.4,0.00878,824.6474673
btc-updown-15m-1767662100,1767662105,93923.4,93923.41,93923.4,93923.41,0.01239,1163.7109272
btc-updown-15m-1767662100,1767662106,93923.41,93923.41,93923.41,93923.41,0.0,0.0
btc-updown-15m-1767662100,1767662107,93923.4,93923.4,93923.4,93923.4,0.0017,159.66978
btc-updown-15m-1767662100,1767662108,93923.4,93923.41,93923.4,93923.41,0.05823,5469.1601143
btc-updown-15m-1767662100,1767662109,93923.41,93928.01,93923.41,93928.01,0.06985,6560.6773446
btc-updown-15m-1767662100,1767662110,93928.01,93928.01,93928.01,93928.01,0.0002,18.785602
btc-updown-15m-1767662100,1767662111,93928.01,93932.0,93928.01,93932.0,0.01667,1565.8153316
btc-updown-15m-1767662100,1767662112,93932.0,93932.0,93932.0,93932.0,0.00191,179.41012
btc-updown-15m-1767662100,1767662113,93931.99,93931.99,93931.99,93931.99,0.00551,517.5652649
btc-updown-15m-1767662100,1767662114,93932.0,93934.0,93932.0,93934.0,0.00319,299.6437647
btc-updown-15m-1767662100,1767662115,93933.99,93934.0,93933.99,93933.99,0.0008,75.1471979
btc-updown-15m-1767662100,1767662116,93934.0,93934.0,93933.99,93933.99,0.12807,12030.1273747
btc-updown-15m-1767662100,1767662117,93933.99,93936.0,93933.99,93936.0,0.04444,4174.4857172
btc-updown-15m-1767662100,1767662118,93935.99,93935.99,93935.99,93935.99,0.00054,50.7254346
btc-updown-15m-1767662100,1767662119,93936.0,93936.0,93935.99,93935.99,0.01209,1135.6862197
btc-updown-15m-1767662100,1767662120,93936.0,93936.0,93936.0,93936.0,0.00271,254.56656
btc-updown-15m-1767662100,1767662121,93936.0,93936.0,93936.0,93936.0,0.00258,242.35488
btc-updown-15m-1767662100,1767662122,93936.0,93936.0,93936.0,93936.0,0.06477,6084.23472
btc-updown-15m-1767662100,1767662123,93936.0,93936.0,93936.0,93936.0,0.00059,55.42224
btc-updown-15m-1767662100,1767662124,93936.0,93936.0,93936.0,93936.0,0.20531,19286.00016
btc-updown-15m-1767662100,1767662125,93935.99,93936.0,93935.99,93936.0,0.00114,107.0870345
btc-updown-15m-1767662100,1767662126,93935.99,93936.0,93935.99,93936.0,0.00207,194.447519
btc-updown-15m-1767662100,1767662127,93936.0,93936.0,93936.0,93936.0,0.00065,61.0584
btc-updown-15m-1767662100,1767662128,93935.99,93936.0,93935.99,93936.0,0.02928,2750.4457893
btc-updown-15m-1767662100,1767662129,93936.0,93936.0,93936.0,93936.0,0.00366,343.80576
btc-updown-15m-1767662100,1767662130,93935.99,93935.99,93934.81,93934.81,0.07558,7099.6787946
btc-updown-15m-1767662100,1767662131,93934.82,93934.82,93934.81,93934.82,0.01013,951.5597207
btc-updown-15m-1767662100,1767662132,93934.82,93934.82,93934.81,93934.82,0.00092,86.4200311
btc-updown-15m-1767662100,1767662133,93934.82,93935.99,93934.82,93935.99,0.15335,14404.905571
btc-updown-15m-1767662100,1767662134,93935.99,93936.0,93935.99,93936.0,0.02371,2227.2225579
btc-updown-15m-1767662100,1767662135,93936.0,93936.0,93936.0,93936.0,0.06387,5999.69232
btc-updown-15m-1767662100,1767662136,93936.0,93936.0,93935.99,93935.99,0.10053,9443.38508
btc-updown-15m-1767662100,1767662137,93935.99,93936.0,93935.99,93936.0,0.03674,3451.2086227
btc-updown-15m-1767662100,1767662138,93936.0,93936.0,93936.0,93936.0,0.00216,202.90176
btc-updown-15m-1767662100,1767662139,93936.0,93936.0,93936.0,93936.0,0.00016,15.02976
btc-updown-15m-1767662100,1767662140,93936.0,93936.0,93936.0,93936.0,0.13919,13074.95184
btc-updown-15m-1767662100,1767662141,93935.99,93935.99,93935.99,93935.99,0.00191,179.4177409
btc-updown-15m-1767662100,1767662142,93935.99,93935.99,93935.99,93935.99,0.0,0.0
btc-updown-15m-1767662100,1767662143,93935.99,93936.0,93935.99,93936.0,0.08557,8038.1034807
btc-updown-15m-1767662100,1767662144,93936.0,93936.0,93936.0,93936.0,0.0,0.0
btc-updown-15m-1767662100,1767662145,93936.0,93936.0,93936.0,93936.0,0.06751,6341.61936
btc-updown-15m-1767662100,1767662146,93936.0,93936.0,93936.0,93936.0,0.00027,25.36272
btc-updown-15m-1767662100,1767662147,93935.99,93936.0,93935.99,93936.0,0.00029,27.2414393
btc-updown-15m-1767662100,1767662148,93936.0,93936.0,93935.99,93935.99,0.00846,794.6985462
btc-updown-15m-1767662100,1767662149,93936.0,93936.0,93936.0,93936.0,0.00047,44.14992
btc-updown-15m-1767662100,1767662150,93936.0,93936.0,93936.0,93936.0,1.35461,127246.64496
btc-updown-15m-1767662100,1767662151,93936.0,93936.0,93935.99,93935.99,0.00725,681.0359912
btc-updown-15m-1767662100,1767662152,93936.0,93936.0,93936.0,93936.0,0.00036,33.81696
btc-updown-15m-1767662100,1767662153,93935.99,93936.0,93935.99,93936.0,0.00141,132.4497589
btc-updown-15m-1767662100,1767662154,93935.99,93935.99,93935.99,93935.99,0.00218,204.7804582
btc-updown-15m-1767662100,1767662155,93935.99,93935.99,93935.99,93935.99,0.0,0.0
btc-updown-15m-1767662100,1767662156,93936.0,93936.0,93935.99,93935.99,0.0084,789.0623872
btc-updown-15m-1767662100,1767662157,93936.0,93936.0,93935.99,93936.0,0.17507,16445.3755194
btc-updown-15m-1767662100,1767662158,93936.0,93936.0,93936.0,93936.0,0.00387,363.53232
btc-updown-15m-1767662100,1767662159,93935.99,93936.0,93935.99,93936.0,0.00427,401.10668
btc-updown-15m-1767662100,1767662160,93936.0,93936.0,93936.0,93936.0,7e-05,6.57552
btc-updown-15m-1767662100,1767662161,93936.0,93936.0,93936.0,93936.0,0.0,0.0
btc-updown-15m-1767662100,1767662162,93935.99,93935.99,93935.99,93935.99,0.00117,109.9051083
btc-updown-15m-1767662100,1767662163,93935.99,93936.0,93935.99,93935.99,0.01426,1339.5273491
btc-updown-15m-1767662100,1767662164,93936.0,93936.0,93935.99,93935.99,0.01672,1570.6099195
btc-updown-15m-1767662100,1767662165,93935.99,93936.0,93935.99,93936.0,0.0157,1474.7951982
btc-updown-15m-1767662100,1767662166,93936.0,93936.0,93936.0,93936.0,0.01162,1091.53632
btc-updown-15m-1767662100,1767662167,93935.99,93936.0,93935.99,93936.0,0.05871,5514.9819736
btc-updown-15m-1767662100,1767662168,93935.99,93936.0,93935.99,93935.99,0.01537,1443.7961746
btc-updown-15m-1767662100,1767662169,93935.99,93935.99,93923.31,93923.31,2.28463,214600.432304
btc-updown-15m-1767662100,1767662170,93923.31,93923.32,93923.31,93923.32,0.00892,837.7959489
btc-updown-15m-1767662100,1767662171,93923.31,93923.32,93923.31,93923.31,0.36837,34598.5297126
btc-updown-15m-1767662100,1767662172,93923.32,93923.32,93923.31,93923.31,0.07217,6778.4453044
btc-updown-15m-1767662100,1767662173,93923.32,93923.32,93923.32,93923.32,0.00031,29.1162292
btc-updown-15m-1767662100,1767662174,93923.31,93923.31,93923.31,93923.31,0.01488,1397.5788528
btc-updown-15m-1767662100,1767662175,93923.31,93923.31,93923.31,93923.31,0.00038,35.6908578
btc-updown-15m-1767662100,1767662176,93923.31,93923.32,93923.3,93923.3,0.22125,20780.5331545
btc-updown-15m-1767662100,1767662177,93923.3,93923.31,93923.3,93923.31,0.00327,307.129195
btc-updown-15m-1767662100,1767662178,93923.3,93923.3,93923.3,93923.3,0.00046,43.204718
btc-updown-15m-1767662100,1767662179,93923.3,93923.3,93923.3,93923.3,0.014,1314.9262
btc-updown-15m-1767662100,1767662180,93923.3,93923.31,93923.3,93923.3,0.00458,430.1687318
btc-updown-15m-1767662100,1767662181,93923.3,93923.3,93923.0,93923.0,0.11256,10571.9771183
btc-updown-15m-1767662100,1767662182,93923.0,93923.0,93918.62,93918.63,0.26926,25289.1421554
btc-updown-15m-1767662100,1767662183,93918.63,93918.63,93918.62,93918.63,0.00132,123.9725879
btc-updown-15m-1767662100,1767662184,93918.62,93918.63,93918.62,93918.62,0.12326,11576.4091443
btc-updown-15m-1767662100,1767662185,93918.62,93918.63,93918.62,93918.62,0.09875,9274.4637304
btc-updown-15m-1767662100,1767662186,93918.62,93918.62,93918.62,93918.62,0.00896,841.5108352
btc-updown-15m-1767662100,1767662187,93918.62,93918.63,93918.62,93918.62,0.02503,2350.7830613
btc-updown-15m-1767662100,1767662188,93918.62,93918.62,93909.27,93909.27,0.3897,36598.7282733
btc-updown-15m-1767662100,1767662189,93909.27,93909.27,93909.27,93909.27,0.11677,10965.7854579
btc-updown-15m-1767662100,1767662190,93909.28,93909.28,93903.29,93903.29,0.1969,18490.1976686
btc-updown-15m-1767662100,1767662191,93903.29,93903.3,93898.91,93898.91,0.26061,24471.5766471
btc-updown-15m-1767662100,1767662192,93898.91,93898.91,93898.16,93898.16,0.02113,1984.0838423
btc-updown-15m-1767662100,1767662193,93898.16,93898.16,93896.58,93896.58,0.04276,4015.0408307
btc-updown-15m-1767662100,1767662194,93896.58,93896.59,93896.58,93896.58,0.01418,1331.4535056
btc-updown-15m-1767662100,1767662195,93896.59,93896.59,93896.58,93896.58,0.02194,2060.0909706
btc-updown-15m-1767662100,1767662196,93896.58,93896.58,93896.58,93896.58,0.00133,124.8824514
btc-updown-15m-1767662100,1767662197,93896.58,93896.58,93896.58,93896.58,0.01996,1874.1757368
btc-updown-15m-1767662100,1767662198,93896.58,93896.58,93896.58,93896.58,0.016,1502.34528
btc-updown-15m-1767662100,1767662199,93896.58,93896.59,93896.58,93896.59,0.00072,67.6055438
btc-updown-15m-1767662100,1767662200,93896.59,93896.59,93896.58,93896.58,0.13459,12637.5407087
btc-updown-15m-1767662100,1767662201,93896.59,93896.59,93896.59,93896.59,0.0001,9.389659
btc-updown-15m-1767662100,1767662202,93896.58,93896.59,93896.58,93896.58,0.05234,4914.5469994
btc-updown-15m-1767662100,1767662203,93896.58,93896.59,93896.58,93896.58,0.13516,12691.0617554
btc-updown-15m-1767662100,1767662204,93896.59,93896.59,93896.59,93896.59,0.00093,87.3238287
btc-updown-15m-1767662100,1767662205,93896.59,93896.59,93896.58,93896.59,0.01017,954.9282203
btc-updown-15m-1767662100,1767662206,93896.59,93896.59,93896.58,93896.58,0.11878,11153.0358302
btc-updown-15m-1767662100,1767662207,93896.59,93896.59,93896.59,93896.59,0.00013,12.2065567
btc-updown-15m-1767662100,1767662208,93896.59,93896.59,93896.58,93896.58,0.01625,1525.8194875
btc-updown-15m-1767662100,1767662209,93896.59,93896.59,93896.59,93896.59,0.00114,107.0421126
btc-updown-15m-1767662100,1767662210,93896.58,93896.59,93896.58,93896.59,0.15604,14651.6226112
btc-updown-15m-1767662100,1767662211,93896.59,93896.59,93896.59,93896.59,0.0,0.0
btc-updown-15m-1767662100,1767662212,93896.59,93896.59,93896.59,93896.59,0.00046,43.1924314
btc-updown-15m-1767662100,1767662213,93896.59,93896.59,93896.58,93896.58,0.0065,610.3278097
btc-updown-15m-1767662100,1767662214,93896.58,93896.58,93896.58,93896.58,0.0,0.0
btc-updown-15m-1767662100,1767662215,93896.59,93896.59,93896.58,93896.58,0.0002,18.779317
btc-updown-15m-1767662100,1767662216,93896.59,93896.59,93896.58,93896.58,0.00602,565.2574678
